film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day,year
1498,163,2400000,20,0,3,14.81,120000.0,20,135.0438892640108,2018-03-09,9,3,3,2018
1554,428,4060000,58,0,2,19.33,70000.0,58,300.05173305742375,2018-03-09,9,3,3,2018
1498,524,2730000,31,2,5,12.16,88064.51612903226,29,254.9342105263158,2018-03-09,9,3,3,2018
1554,162,2820000,47,0,6,3.04,60000.0,47,1546.0526315789475,2018-03-09,9,3,3,2018
1554,39,2880000,25,0,6,0.76,115200.0,25,3289.473684210526,2018-03-09,9,3,3,2018
1554,473,3100000,66,0,1,25.0,46969.69696969697,66,264.0,2018-03-09,9,3,3,2018
1554,519,3150000,63,0,2,12.5,50000.0,63,504.0,2018-03-09,9,3,3,2018
1554,487,3240000,27,0,5,2.2,120000.0,27,1227.2727272727273,2018-03-09,9,3,3,2018
1554,196,5800000,58,0,3,6.16,100000.0,58,941.5584415584416,2018-03-09,9,3,3,2018
1554,536,3360000,56,0,1,56.0,60000.0,56,100.0,2018-03-09,9,3,3,2018
1554,88,3480000,29,0,5,0.96,120000.0,29,3020.833333333333,2018-03-09,9,3,3,2018
1554,57,3600000,30,0,6,1.47,120000.0,30,2040.8163265306123,2018-03-09,9,3,3,2018
1554,475,3640000,52,0,6,5.98,70000.0,52,869.5652173913043,2018-03-09,9,3,3,2018
1554,194,3700000,74,0,4,3.77,50000.0,74,1962.864721485412,2018-03-09,9,3,3,2018
1554,155,3880000,54,0,3,9.18,71851.85185185185,54,588.2352941176471,2018-03-09,9,3,3,2018
1554,247,3880000,67,0,1,17.82,57910.44776119403,67,375.9820426487093,2018-03-09,9,3,3,2018
1554,415,3990000,57,0,3,5.65,70000.0,57,1008.8495575221236,2018-03-09,9,3,3,2018
1554,201,3430000,49,0,2,7.73,70000.0,49,633.8939197930142,2018-03-09,9,3,3,2018
1556,250,3120000,39,0,4,2.06,80000.0,39,1893.2038834951456,2018-03-09,9,3,3,2018
1554,555,300000,6,0,1,3.85,50000.0,6,155.84415584415586,2018-03-09,9,3,3,2018
1556,480,3010000,43,0,1,39.09,70000.0,43,110.00255819902787,2018-03-09,9,3,3,2018
1499,524,1800000,12,0,1,52.17,150000.0,12,23.001725129384702,2018-03-09,9,3,3,2018
1554,515,500000,10,0,1,1.92,50000.0,10,520.8333333333334,2018-03-09,9,3,3,2018
1554,323,420000,7,0,5,1.61,60000.0,7,434.7826086956521,2018-03-09,9,3,3,2018
1554,365,420000,6,0,4,0.48,70000.0,6,1250.0,2018-03-09,9,3,3,2018
1554,62,400000,5,0,7,0.4,80000.0,5,1250.0,2018-03-09,9,3,3,2018
1554,533,300000,5,0,1,4.55,60000.0,5,109.8901098901099,2018-03-09,9,3,3,2018
1556,486,3025000,108,0,1,38.57,28009.25925925926,108,280.0103707544724,2018-03-09,9,3,3,2018
1554,249,560000,28,0,2,3.22,20000.0,28,869.5652173913043,2018-03-09,9,3,3,2018
1554,426,240000,4,0,2,0.91,60000.0,4,439.56043956043953,2018-03-09,9,3,3,2018
1554,441,150000,3,0,4,0.29,50000.0,3,1034.4827586206898,2018-03-09,9,3,3,2018
1494,535,3570000,51,0,10,4.86,70000.0,51,1049.382716049383,2018-03-09,9,3,3,2018
1499,507,540000,9,0,1,4.95,60000.0,9,181.8181818181818,2018-03-09,9,3,3,2018
1499,181,720000,10,0,2,2.7,72000.0,10,370.3703703703703,2018-03-09,9,3,3,2018
1499,528,840000,7,0,1,14.89,120000.0,7,47.01141705842847,2018-03-09,9,3,3,2018
1499,266,1200000,8,0,3,1.64,150000.0,8,487.8048780487805,2018-03-09,9,3,3,2018
1499,448,4950000,33,0,1,16.84,150000.0,33,195.9619952494062,2018-03-09,9,3,3,2018
1554,397,200000,4,0,3,0.4,50000.0,4,1000.0,2018-03-09,9,3,3,2018
1499,98,7440000,62,0,7,2.01,120000.0,62,3084.577114427861,2018-03-09,9,3,3,2018
1511,529,300000,5,0,1,10.0,60000.0,5,50.0,2018-03-09,9,3,3,2018
1511,304,15000000,100,0,4,17.01,150000.0,100,587.8894767783656,2018-03-09,9,3,3,2018
1554,502,600000,12,0,1,5.13,50000.0,12,233.9181286549708,2018-03-09,9,3,3,2018
1554,504,540000,12,0,2,2.99,45000.0,12,401.33779264214047,2018-03-09,9,3,3,2018
1511,524,4360000,30,0,3,33.33,145333.33333333334,30,90.00900090009,2018-03-09,9,3,3,2018
1511,344,3750000,28,0,3,31.11,133928.57142857142,28,90.00321440051431,2018-03-09,9,3,3,2018
1556,142,400000,4,0,3,0.63,100000.0,4,634.9206349206349,2018-03-09,9,3,3,2018
1481,181,600000,10,0,3,2.22,60000.0,10,450.4504504504504,2018-03-09,9,3,3,2018
1481,489,320000,4,0,3,3.57,80000.0,4,112.04481792717088,2018-03-09,9,3,3,2018
1481,222,160000,2,0,1,2.38,80000.0,2,84.03361344537815,2018-03-09,9,3,3,2018
1481,560,140000,2,0,1,1.0,70000.0,2,200.0,2018-03-09,9,3,3,2018
1511,518,3120000,32,0,3,19.39,97500.0,32,165.03352243424445,2018-03-09,9,3,3,2018
1511,310,2800000,40,0,3,2.96,70000.0,40,1351.3513513513517,2018-03-09,9,3,3,2018
1511,489,2180000,16,0,3,12.7,136250.0,16,125.98425196850394,2018-03-09,9,3,3,2018
1511,380,1130000,14,0,1,20.0,80714.28571428571,14,70.0,2018-03-09,9,3,3,2018
1511,474,480000,6,0,1,26.09,80000.0,6,22.997316979685703,2018-03-09,9,3,3,2018
1557,484,600000,10,0,1,6.67,60000.0,10,149.92503748125938,2018-03-09,9,3,3,2018
1554,251,1610000,23,0,6,5.11,70000.0,23,450.0978473581213,2018-03-09,9,3,3,2018
1556,300,400000,5,0,1,1.54,80000.0,5,324.67532467532465,2018-03-09,9,3,3,2018
1556,338,450000,5,0,1,2.35,90000.0,5,212.7659574468085,2018-03-09,9,3,3,2018
1562,485,3750000,25,0,3,8.17,150000.0,25,305.99755201958385,2018-03-09,9,3,3,2018
1562,160,2960000,37,0,4,1.37,80000.0,37,2700.729927007299,2018-03-09,9,3,3,2018
1562,524,2500000,19,0,4,4.96,131578.94736842104,19,383.06451612903226,2018-03-09,9,3,3,2018
1562,304,9600000,64,0,4,10.88,150000.0,64,588.235294117647,2018-03-09,9,3,3,2018
1562,452,2400000,16,0,3,7.62,150000.0,16,209.9737532808399,2018-03-09,9,3,3,2018
1563,82,160000,2,0,6,0.11,80000.0,2,1818.1818181818185,2018-03-09,9,3,3,2018
1563,285,400000,5,0,4,1.14,80000.0,5,438.5964912280702,2018-03-09,9,3,3,2018
1556,71,22200000,152,0,4,11.39,146052.63157894736,152,1334.5039508340649,2018-03-09,9,3,3,2018
1556,344,22950000,170,0,5,12.85,135000.0,170,1322.95719844358,2018-03-09,9,3,3,2018
1556,524,22990000,176,2,8,12.62,130625.0,174,1394.6117274167989,2018-03-09,9,3,3,2018
1556,163,29120000,367,0,8,21.85,79346.04904632152,367,1679.633867276888,2018-03-09,9,3,3,2018
1556,304,41400000,286,0,8,21.03,144755.24475524476,286,1359.9619591060389,2018-03-09,9,3,3,2018
1556,448,66090000,453,0,7,34.06,145894.03973509933,453,1330.0058719906046,2018-03-09,9,3,3,2018
1563,448,13950000,95,0,3,16.67,146842.1052631579,95,569.8860227954409,2018-03-09,9,3,3,2018
1563,524,6490000,50,0,7,24.63,129800.0,50,203.00446609825417,2018-03-09,9,3,3,2018
1562,489,3780000,28,2,9,9.33,135000.0,26,300.10718113612006,2018-03-09,9,3,3,2018
1556,381,720000,14,0,4,2.06,51428.57142857143,14,679.6116504854368,2018-03-09,9,3,3,2018
1562,513,4320000,36,0,1,14.52,120000.0,36,247.93388429752068,2018-03-09,9,3,3,2018
1562,71,6600000,44,0,3,6.14,150000.0,44,716.6123778501629,2018-03-09,9,3,3,2018
1566,448,6060000,41,0,2,10.46,147804.8780487805,41,391.9694072657744,2018-03-09,9,3,3,2018
1566,344,4950000,35,0,3,4.37,141428.57142857142,35,800.9153318077804,2018-03-09,9,3,3,2018
1566,450,2850000,19,0,4,3.93,150000.0,19,483.4605597964377,2018-03-09,9,3,3,2018
1566,163,2520000,21,0,4,10.14,120000.0,21,207.10059171597632,2018-03-09,9,3,3,2018
1566,352,2400000,16,0,6,1.52,150000.0,16,1052.6315789473686,2018-03-09,9,3,3,2018
1566,89,1950000,13,0,7,2.32,150000.0,13,560.344827586207,2018-03-09,9,3,3,2018
1566,489,1620000,15,0,3,12.5,108000.0,15,120.0,2018-03-09,9,3,3,2018
1566,518,780000,8,0,3,4.32,97500.0,8,185.1851851851852,2018-03-09,9,3,3,2018
1566,522,300000,2,0,3,0.78,150000.0,2,256.4102564102564,2018-03-09,9,3,3,2018
1566,485,300000,2,0,1,1.96,150000.0,2,102.04081632653062,2018-03-09,9,3,3,2018
1552,431,240000,2,0,2,3.85,120000.0,2,51.94805194805194,2018-03-09,9,3,3,2018
1562,448,18120000,124,0,6,9.23,146129.03225806452,124,1343.4452871072588,2018-03-09,9,3,3,2018
1562,450,9000000,60,0,5,10.71,150000.0,60,560.2240896358543,2018-03-09,9,3,3,2018
1562,163,8940000,92,0,5,18.04,97173.91304347826,92,509.97782705099775,2018-03-09,9,3,3,2018
1562,344,8400000,61,0,3,7.69,137704.9180327869,61,793.2379713914174,2018-03-09,9,3,3,2018
1562,518,4520000,39,0,5,11.54,115897.43589743588,39,337.95493934142115,2018-03-09,9,3,3,2018
1554,558,1520000,19,0,6,1.05,80000.0,19,1809.5238095238087,2018-03-09,9,3,3,2018
1554,479,1520000,19,0,2,5.62,80000.0,19,338.0782918149466,2018-03-09,9,3,3,2018
1554,470,1550000,31,0,4,6.46,50000.0,31,479.8761609907121,2018-03-09,9,3,3,2018
1564,165,2160000,27,0,3,2.24,80000.0,27,1205.357142857143,2018-03-09,9,3,3,2018
1564,518,900000,13,0,3,5.49,69230.76923076923,13,236.7941712204008,2018-03-09,9,3,3,2018
1564,524,1800000,12,0,3,13.33,150000.0,12,90.0225056264066,2018-03-09,9,3,3,2018
1564,539,100000,1,0,2,0.32,100000.0,1,312.5,2018-03-09,9,3,3,2018
1564,82,160000,2,0,6,0.21,80000.0,2,952.3809523809524,2018-03-09,9,3,3,2018
1564,451,250000,5,0,4,1.09,50000.0,5,458.7155963302752,2018-03-09,9,3,3,2018
1564,428,280000,4,0,1,2.67,70000.0,4,149.812734082397,2018-03-09,9,3,3,2018
1564,504,390000,6,0,2,1.5,65000.0,6,400.0,2018-03-09,9,3,3,2018
1564,534,420000,6,0,3,3.92,70000.0,6,153.0612244897959,2018-03-09,9,3,3,2018
1564,196,600000,6,0,1,10.0,100000.0,6,60.0,2018-03-09,9,3,3,2018
1564,247,640000,10,0,1,25.0,64000.0,10,40.0,2018-03-09,9,3,3,2018
1556,454,60000,1,0,1,0.33,60000.0,1,303.030303030303,2018-03-09,9,3,3,2018
1564,489,2100000,14,0,3,11.11,150000.0,14,126.01260126012602,2018-03-09,9,3,3,2018
1564,417,720000,7,0,3,1.37,102857.14285714286,7,510.948905109489,2018-03-09,9,3,3,2018
1564,88,840000,8,0,6,0.85,105000.0,8,941.1764705882354,2018-03-09,9,3,3,2018
1556,249,200000,10,0,2,1.63,20000.0,10,613.4969325153374,2018-03-09,9,3,3,2018
1564,431,860000,11,0,8,1.99,78181.81818181818,11,552.7638190954774,2018-03-09,9,3,3,2018
1556,144,320000,4,0,4,0.26,80000.0,4,1538.4615384615383,2018-03-09,9,3,3,2018
1556,533,300000,5,0,2,2.27,60000.0,5,220.2643171806168,2018-03-09,9,3,3,2018
1556,532,70000,2,0,2,0.33,35000.0,2,606.060606060606,2018-03-09,9,3,3,2018
1564,448,7500000,50,0,2,12.76,150000.0,50,391.8495297805643,2018-03-09,9,3,3,2018
1564,262,2700000,29,0,3,6.08,93103.44827586209,29,476.9736842105263,2018-03-09,9,3,3,2018
1564,89,2850000,19,0,7,1.7,150000.0,19,1117.6470588235295,2018-03-09,9,3,3,2018
1564,207,2500000,50,0,6,3.21,50000.0,50,1557.6323987538942,2018-03-09,9,3,3,2018
1564,163,2280000,19,0,3,15.2,120000.0,19,125.0,2018-03-09,9,3,3,2018
1564,304,4500000,30,0,1,17.65,150000.0,30,169.97167138810198,2018-03-09,9,3,3,2018
1556,466,180000,3,0,2,0.88,60000.0,3,340.90909090909093,2018-03-09,9,3,3,2018
1556,362,280000,4,0,2,1.25,70000.0,4,320.0,2018-03-09,9,3,3,2018
1556,237,240000,4,0,2,0.59,60000.0,4,677.9661016949153,2018-03-09,9,3,3,2018
1556,426,240000,4,0,2,0.91,60000.0,4,439.56043956043953,2018-03-09,9,3,3,2018
1556,457,250000,5,0,2,0.81,50000.0,5,617.283950617284,2018-03-09,9,3,3,2018
1556,477,250000,5,0,1,2.53,50000.0,5,197.6284584980237,2018-03-09,9,3,3,2018
1556,509,250000,5,0,2,0.97,50000.0,5,515.4639175257732,2018-03-09,9,3,3,2018
1564,71,2250000,17,0,3,2.37,132352.9411764706,17,717.2995780590717,2018-03-09,9,3,3,2018
1556,541,300000,6,0,4,1.46,50000.0,6,410.958904109589,2018-03-09,9,3,3,2018
1564,474,880000,11,0,1,47.83,80000.0,11,22.998118335772528,2018-03-09,9,3,3,2018
1564,181,900000,8,0,2,2.53,112500.0,8,316.205533596838,2018-03-09,9,3,3,2018
1564,141,900000,6,0,2,3.45,150000.0,6,173.91304347826087,2018-03-09,9,3,3,2018
1554,341,1050000,21,0,4,4.77,50000.0,21,440.2515723270441,2018-03-09,9,3,3,2018
1554,480,1120000,16,0,1,14.55,70000.0,16,109.9656357388316,2018-03-09,9,3,3,2018
1554,402,1150000,23,0,2,4.79,50000.0,23,480.1670146137787,2018-03-09,9,3,3,2018
1554,509,1250000,25,0,2,4.86,50000.0,25,514.4032921810699,2018-03-09,9,3,3,2018
1554,531,1440000,24,0,3,5.67,60000.0,24,423.2804232804232,2018-03-09,9,3,3,2018
1554,490,1890000,27,0,3,1.79,70000.0,27,1508.3798882681565,2018-03-09,9,3,3,2018
1554,362,1890000,27,0,2,8.46,70000.0,27,319.1489361702127,2018-03-09,9,3,3,2018
1554,324,1820000,26,0,4,3.16,70000.0,26,822.7848101265822,2018-03-09,9,3,3,2018
1554,506,1800000,32,0,2,4.0,56250.0,32,800.0,2018-03-09,9,3,3,2018
1554,307,1760000,22,0,2,9.52,80000.0,22,231.09243697479,2018-03-09,9,3,3,2018
1554,501,1740000,29,0,1,14.43,60000.0,29,200.97020097020092,2018-03-09,9,3,3,2018
1554,466,660000,11,0,3,2.14,60000.0,11,514.018691588785,2018-03-09,9,3,3,2018
1554,425,1610000,23,0,2,2.88,70000.0,23,798.6111111111112,2018-03-09,9,3,3,2018
1554,461,1600000,32,0,3,13.33,50000.0,32,240.0600150037509,2018-03-09,9,3,3,2018
1554,454,1560000,33,0,2,5.5,47272.72727272727,33,600.0,2018-03-09,9,3,3,2018
1554,326,1020000,17,0,2,2.96,60000.0,17,574.3243243243243,2018-03-09,9,3,3,2018
1554,243,1020000,17,0,4,2.27,60000.0,17,748.8986784140968,2018-03-09,9,3,3,2018
1554,83,1000000,10,0,6,1.16,100000.0,10,862.0689655172415,2018-03-09,9,3,3,2018
1554,498,960000,16,0,2,3.2,60000.0,16,500.0,2018-03-09,9,3,3,2018
1564,64,1000000,10,0,4,0.78,100000.0,10,1282.051282051282,2018-03-09,9,3,3,2018
1564,529,1200000,10,0,2,10.64,120000.0,10,93.98496240601504,2018-03-09,9,3,3,2018
1564,485,1350000,9,0,1,19.57,150000.0,9,45.988758303525806,2018-03-09,9,3,3,2018
1564,467,1450000,29,0,2,3.63,50000.0,29,798.8980716253444,2018-03-09,9,3,3,2018
1560,266,900000,6,0,3,1.23,150000.0,6,487.8048780487805,2018-03-09,9,3,3,2018
1564,172,400000,5,0,2,1.14,80000.0,5,438.5964912280702,2018-03-09,9,3,3,2018
1481,162,990000,33,0,1,3.4,30000.0,33,970.5882352941178,2018-03-09,9,3,3,2018
1563,304,5550000,37,0,3,8.39,150000.0,37,441.0011918951132,2018-03-09,9,3,3,2018
1511,448,13430000,93,0,3,16.32,144408.60215053763,93,569.8529411764706,2018-03-09,9,3,3,2018
1554,521,720000,12,0,2,3.33,60000.0,12,360.3603603603604,2018-03-09,9,3,3,2018
1554,507,780000,13,0,1,7.14,60000.0,13,182.07282913165267,2018-03-09,9,3,3,2018
1554,511,800000,16,0,2,2.67,50000.0,16,599.2509363295881,2018-03-09,9,3,3,2018
1554,168,800000,10,0,6,0.83,80000.0,10,1204.819277108434,2018-03-09,9,3,3,2018
1554,254,840000,12,0,3,1.48,70000.0,12,810.8108108108108,2018-03-09,9,3,3,2018
1554,286,840000,12,0,4,1.2,70000.0,12,1000.0,2018-03-09,9,3,3,2018
1554,273,850000,17,0,2,2.3,50000.0,17,739.1304347826087,2018-03-09,9,3,3,2018
1554,516,720000,9,0,1,7.69,80000.0,9,117.03511053315994,2018-03-09,9,3,3,2018
1563,344,5100000,42,0,3,5.32,121428.57142857143,42,789.4736842105262,2018-03-09,9,3,3,2018
1554,55,1510000,56,0,4,5.19,26964.28571428572,56,1078.9980732177262,2018-03-09,9,3,3,2018
1563,352,3450000,25,0,3,7.91,138000.0,25,316.05562579013906,2018-03-09,9,3,3,2018
1556,62,560000,7,0,5,1.03,80000.0,7,679.6116504854368,2018-03-09,9,3,3,2018
1556,515,600000,12,0,1,2.31,50000.0,12,519.4805194805194,2018-03-09,9,3,3,2018
1556,168,640000,8,0,2,6.67,80000.0,8,119.9400299850075,2018-03-09,9,3,3,2018
1556,537,650000,13,0,2,2.77,50000.0,13,469.3140794223827,2018-03-09,9,3,3,2018
1556,511,650000,13,0,2,2.17,50000.0,13,599.0783410138249,2018-03-09,9,3,3,2018
1556,285,700000,7,0,3,2.5,100000.0,7,280.0,2018-03-09,9,3,3,2018
1556,115,1000000,10,0,4,1.33,100000.0,10,751.8796992481203,2018-03-09,9,3,3,2018
1556,499,700000,7,0,2,1.65,100000.0,7,424.24242424242425,2018-03-09,9,3,3,2018
1556,254,840000,12,0,3,1.79,70000.0,12,670.391061452514,2018-03-09,9,3,3,2018
1556,536,840000,14,0,1,14.0,60000.0,14,100.0,2018-03-09,9,3,3,2018
1556,91,840000,7,0,5,0.31,120000.0,7,2258.064516129032,2018-03-09,9,3,3,2018
1556,299,850000,19,0,1,4.07,44736.84210526316,19,466.8304668304668,2018-03-09,9,3,3,2018
1556,558,880000,11,0,5,2.65,80000.0,11,415.0943396226415,2018-03-09,9,3,3,2018
1556,479,880000,11,0,2,3.25,80000.0,11,338.46153846153845,2018-03-09,9,3,3,2018
1556,196,900000,9,0,1,15.0,100000.0,9,60.0,2018-03-09,9,3,3,2018
1556,324,560000,8,0,2,1.99,70000.0,8,402.01005025125625,2018-03-09,9,3,3,2018
1556,464,900000,10,0,1,2.82,90000.0,10,354.6099290780142,2018-03-09,9,3,3,2018
1556,223,560000,8,0,6,0.61,70000.0,8,1311.4754098360656,2018-03-09,9,3,3,2018
1556,165,480000,6,0,1,10.0,80000.0,6,60.0,2018-03-09,9,3,3,2018
1556,248,1680000,24,0,2,1.74,70000.0,24,1379.3103448275865,2018-03-09,9,3,3,2018
1556,225,1750000,25,0,6,1.84,70000.0,25,1358.695652173913,2018-03-09,9,3,3,2018
1556,503,1800000,12,0,2,12.12,150000.0,12,99.00990099009904,2018-03-09,9,3,3,2018
1556,430,1800000,19,0,2,9.22,94736.84210526316,19,206.07375271149672,2018-03-09,9,3,3,2018
1556,428,1890000,27,0,2,9.0,70000.0,27,300.0,2018-03-09,9,3,3,2018
1556,445,1920000,16,0,5,3.19,120000.0,16,501.5673981191223,2018-03-09,9,3,3,2018
1556,243,1920000,32,0,6,2.85,60000.0,32,1122.8070175438595,2018-03-09,9,3,3,2018
1556,184,2000000,36,0,7,2.52,55555.55555555556,36,1428.571428571429,2018-03-09,9,3,3,2018
1556,195,2000000,20,0,2,2.94,100000.0,20,680.2721088435375,2018-03-09,9,3,3,2018
1556,238,2100000,35,0,3,4.82,60000.0,35,726.1410788381743,2018-03-09,9,3,3,2018
1556,307,2160000,27,0,4,5.84,80000.0,27,462.32876712328766,2018-03-09,9,3,3,2018
1556,561,1740000,29,0,2,5.4,60000.0,29,537.0370370370371,2018-03-09,9,3,3,2018
1556,169,2250000,25,0,6,4.03,90000.0,25,620.3473945409429,2018-03-09,9,3,3,2018
1556,64,1000000,10,0,1,3.13,100000.0,10,319.4888178913738,2018-03-09,9,3,3,2018
1556,415,980000,14,0,1,4.17,70000.0,14,335.7314148681055,2018-03-09,9,3,3,2018
1556,397,550000,11,0,3,1.1,50000.0,11,1000.0,2018-03-09,9,3,3,2018
1556,528,960000,8,0,2,8.51,120000.0,8,94.00705052878966,2018-03-09,9,3,3,2018
1556,414,960000,12,0,3,2.78,80000.0,12,431.6546762589929,2018-03-09,9,3,3,2018
1556,253,770000,11,0,3,3.86,70000.0,11,284.9740932642487,2018-03-09,9,3,3,2018
1556,182,11370000,162,0,2,14.26,70185.18518518518,162,1136.0448807854136,2018-03-09,9,3,3,2018
1556,247,11560000,275,0,2,49.82,42036.36363636364,275,551.9871537535126,2018-03-09,9,3,3,2018
1556,390,13500000,135,0,8,53.57,100000.0,135,252.0067201792048,2018-03-09,9,3,3,2018
1556,514,13600000,136,2,2,58.49,100000.0,134,232.5183792101214,2018-03-09,9,3,3,2018
1556,489,14225000,103,2,14,13.14,138106.79611650485,101,783.8660578386605,2018-03-09,9,3,3,2018
1556,198,8540000,187,0,4,27.18,45668.449197860966,187,688.0058866813835,2018-03-09,9,3,3,2018
1556,51,5040000,43,0,3,2.47,117209.3023255814,43,1740.890688259109,2018-03-09,9,3,3,2018
1556,56,4450000,57,0,12,1.38,78070.17543859649,57,4130.434782608696,2018-03-09,9,3,3,2018
1556,160,4240000,53,0,3,2.61,80000.0,53,2030.6513409961688,2018-03-09,9,3,3,2018
1556,453,2450000,35,0,4,35.0,70000.0,35,100.0,2018-03-09,9,3,3,2018
1556,262,2500000,25,0,3,5.18,100000.0,25,482.6254826254827,2018-03-09,9,3,3,2018
1556,431,2580000,23,0,10,3.07,112173.91304347826,23,749.185667752443,2018-03-09,9,3,3,2018
1556,172,2800000,35,0,4,9.72,80000.0,35,360.08230452674894,2018-03-09,9,3,3,2018
1556,89,3000000,20,0,5,3.23,150000.0,20,619.1950464396285,2018-03-09,9,3,3,2018
1563,432,320000,7,0,4,0.57,45714.28571428572,7,1228.0701754385966,2018-03-09,9,3,3,2018
1556,52,10440000,87,0,7,3.72,120000.0,87,2338.709677419354,2018-03-09,9,3,3,2018
1556,452,10200000,68,0,4,10.38,150000.0,68,655.1059730250481,2018-03-09,9,3,3,2018
1556,485,9900000,66,0,3,21.57,150000.0,66,305.98052851182194,2018-03-09,9,3,3,2018
1556,185,9120000,114,0,8,3.83,80000.0,114,2976.501305483029,2018-03-09,9,3,3,2018
1556,495,2340000,39,0,2,6.84,60000.0,39,570.1754385964913,2018-03-09,9,3,3,2018
1556,35,2400000,24,0,1,14.37,100000.0,24,167.01461377870567,2018-03-09,9,3,3,2018
1556,266,2400000,16,0,4,2.54,150000.0,16,629.9212598425196,2018-03-09,9,3,3,2018
1556,39,5340000,48,0,7,3.99,111250.0,48,1203.0075187969924,2018-03-09,9,3,3,2018
1556,73,5400000,45,0,4,11.48,120000.0,45,391.9860627177701,2018-03-09,9,3,3,2018
1556,221,5400000,54,0,1,10.78,100000.0,54,500.9276437847867,2018-03-09,9,3,3,2018
1556,546,6000000,40,0,3,15.5,150000.0,40,258.06451612903226,2018-03-09,9,3,3,2018
1556,501,1020000,17,0,2,4.23,60000.0,17,401.89125295508273,2018-03-09,9,3,3,2018
1556,321,6000000,120,0,2,13.76,50000.0,120,872.0930232558139,2018-03-09,9,3,3,2018
1556,456,6080000,76,0,2,38.97,80000.0,76,195.0218116499872,2018-03-09,9,3,3,2018
1556,352,6530000,45,2,5,5.29,145111.11111111112,43,850.6616257088847,2018-03-09,9,3,3,2018
1556,191,6600000,132,0,6,4.18,50000.0,132,3157.894736842105,2018-03-09,9,3,3,2018
1556,513,6960000,60,0,2,12.42,116000.0,60,483.0917874396136,2018-03-09,9,3,3,2018
1556,474,5300000,53,0,2,66.25,100000.0,53,80.0,2018-03-09,9,3,3,2018
1556,166,7080000,111,0,4,11.68,63783.78378378379,111,950.3424657534248,2018-03-09,9,3,3,2018
1556,34,9000000,75,0,3,22.73,120000.0,75,329.96040475142985,2018-03-09,9,3,3,2018
1556,316,6060000,101,0,8,16.83,60000.0,101,600.1188354129531,2018-03-09,9,3,3,2018
1556,201,1680000,24,0,4,4.23,70000.0,24,567.3758865248226,2018-03-09,9,3,3,2018
1556,429,3000000,25,0,5,4.59,120000.0,25,544.6623093681917,2018-03-09,9,3,3,2018
1563,72,3000000,25,0,12,2.41,120000.0,25,1037.3443983402487,2018-03-09,9,3,3,2018
1562,89,1050000,7,0,1,8.75,150000.0,7,80.0,2018-03-09,9,3,3,2018
1562,94,1120000,14,0,6,0.45,80000.0,14,3111.111111111111,2018-03-09,9,3,3,2018
1562,314,1190000,17,0,4,1.76,70000.0,17,965.9090909090908,2018-03-09,9,3,3,2018
1562,529,1200000,18,0,2,18.0,66666.66666666667,18,100.0,2018-03-09,9,3,3,2018
1562,291,770000,11,0,4,1.62,70000.0,11,679.0123456790124,2018-03-09,9,3,3,2018
1562,456,1200000,20,0,2,10.26,60000.0,20,194.9317738791423,2018-03-09,9,3,3,2018
1565,489,900000,6,0,3,8.0,150000.0,6,75.0,2018-03-09,9,3,3,2018
1562,141,1500000,10,0,3,2.9,150000.0,10,344.82758620689657,2018-03-09,9,3,3,2018
1565,344,900000,6,0,1,20.0,150000.0,6,30.0,2018-03-09,9,3,3,2018
1565,163,360000,6,0,3,4.8,60000.0,6,125.0,2018-03-09,9,3,3,2018
1565,518,120000,2,0,1,3.64,60000.0,2,54.94505494505494,2018-03-09,9,3,3,2018
1562,187,1440000,18,0,3,4.03,80000.0,18,446.65012406947886,2018-03-09,9,3,3,2018
1562,254,1400000,20,0,2,4.05,70000.0,20,493.8271604938273,2018-03-09,9,3,3,2018
1562,201,1330000,19,0,2,3.0,70000.0,19,633.3333333333333,2018-03-09,9,3,3,2018
1562,196,1200000,12,0,2,10.0,100000.0,12,120.0,2018-03-09,9,3,3,2018
1562,312,1040000,13,0,3,6.77,80000.0,13,192.0236336779912,2018-03-09,9,3,3,2018
1562,321,1200000,24,0,2,2.75,50000.0,24,872.7272727272726,2018-03-09,9,3,3,2018
1562,380,1000000,10,0,1,2.1,100000.0,10,476.1904761904762,2018-03-09,9,3,3,2018
1562,198,840000,12,0,3,2.26,70000.0,12,530.9734513274336,2018-03-09,9,3,3,2018
1556,526,1600000,18,0,1,6.52,88888.88888888889,18,276.07361963190186,2018-03-09,9,3,3,2018
1563,518,2400000,43,0,4,14.33,55813.95348837209,43,300.06978367062106,2018-03-09,9,3,3,2018
1563,489,2250000,15,0,3,12.5,150000.0,15,120.0,2018-03-09,9,3,3,2018
1563,450,2250000,15,0,3,4.31,150000.0,15,348.02784222737824,2018-03-09,9,3,3,2018
1563,163,2220000,29,0,5,6.4,76551.72413793103,29,453.125,2018-03-09,9,3,3,2018
1563,522,1650000,11,0,4,3.2,150000.0,11,343.75,2018-03-09,9,3,3,2018
1563,529,1440000,12,0,2,13.04,120000.0,12,92.0245398773006,2018-03-09,9,3,3,2018
1563,231,1400000,28,0,7,0.77,50000.0,28,3636.363636363636,2018-03-09,9,3,3,2018
1563,141,1050000,7,0,2,4.02,150000.0,7,174.12935323383087,2018-03-09,9,3,3,2018
1563,56,700000,8,0,3,3.42,87500.0,8,233.9181286549708,2018-03-09,9,3,3,2018
