film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,month,quarter,day,year
1553,537,200000,4,0,1,1.72,50000.0,4,232.5581395348837,10,4,7,2018
1553,540,180000,3,0,1,1.74,60000.0,3,172.41379310344828,10,4,7,2018
1553,501,180000,3,0,2,0.75,60000.0,3,400.0,10,4,7,2018
1575,359,120000,2,0,2,0.48,60000.0,2,416.6666666666667,10,4,7,2018
1576,480,1050000,15,0,2,6.82,70000.0,15,219.94134897360703,10,4,7,2018
1576,181,1020000,15,0,3,1.88,68000.0,15,797.872340425532,10,4,7,2018
1576,83,1000000,10,0,6,1.16,100000.0,10,862.0689655172415,10,4,7,2018
1576,539,1000000,13,0,2,4.19,76923.07692307692,13,310.2625298329355,10,4,7,2018
1576,417,960000,8,0,5,0.4,120000.0,8,2000.0,10,4,7,2018
1576,431,960000,8,0,2,4.08,120000.0,8,196.078431372549,10,4,7,2018
1576,57,960000,8,0,3,1.28,120000.0,8,625.0,10,4,7,2018
1576,471,3640000,95,0,1,27.14,38315.78947368421,95,350.03684598378777,10,4,7,2018
1576,144,960000,12,0,8,0.39,80000.0,12,3076.9230769230767,10,4,7,2018
1576,338,670000,11,0,2,2.24,60909.09090909091,11,491.07142857142856,10,4,7,2018
1576,526,660000,11,0,1,3.99,60000.0,11,275.68922305764414,10,4,7,2018
1576,537,450000,9,0,1,3.86,50000.0,9,233.1606217616581,10,4,7,2018
1576,533,420000,7,0,2,3.18,60000.0,7,220.125786163522,10,4,7,2018
1576,162,360000,6,0,2,2.61,60000.0,6,229.8850574712644,10,4,7,2018
1576,454,300000,5,0,1,1.67,60000.0,5,299.4011976047904,10,4,7,2018
1576,560,280000,4,0,2,1.0,70000.0,4,400.0,10,4,7,2018
1576,428,840000,12,0,2,4.0,70000.0,12,300.0,10,4,7,2018
1576,159,3640000,52,0,6,2.77,70000.0,52,1877.2563176895308,10,4,7,2018
1576,312,3760000,47,0,6,8.03,80000.0,47,585.3051058530511,10,4,7,2018
1572,291,8150000,125,0,6,11.9,65200.0,125,1050.420168067227,10,4,7,2018
1576,186,18500000,185,0,7,5.22,100000.0,185,3544.0613026819924,10,4,7,2018
1576,210,17800000,178,0,6,24.93,100000.0,178,713.9991977537104,10,4,7,2018
1576,141,16940000,116,0,5,8.62,146034.4827586207,116,1345.707656612529,10,4,7,2018
1576,70,14700000,147,14,12,3.36,100000.0,133,4375.0,10,4,7,2018
1576,72,14640000,124,0,7,4.66,118064.51612903226,124,2660.9442060085835,10,4,7,2018
1576,456,14220000,188,0,6,32.14,75638.29787234042,188,584.9408836341008,10,4,7,2018
1576,56,13700000,150,0,14,3.11,91333.33333333331,150,4823.15112540193,10,4,7,2018
1576,183,13400000,134,0,6,4.75,100000.0,134,2821.052631578947,10,4,7,2018
1576,445,12480000,104,0,12,9.58,120000.0,104,1085.5949895615868,10,4,7,2018
1576,180,12400000,155,0,4,21.17,80000.0,155,732.1681624940954,10,4,7,2018
1576,390,12100000,121,0,9,18.59,100000.0,121,650.887573964497,10,4,7,2018
1576,182,11480000,187,0,3,10.97,61390.3743315508,187,1704.6490428441202,10,4,7,2018
1576,546,10800000,72,0,2,29.03,150000.0,72,248.0192903892525,10,4,7,2018
1576,475,10430000,149,0,6,17.13,70000.0,149,869.8190309398717,10,4,7,2018
1576,221,9680000,121,0,2,12.08,80000.0,121,1001.6556291390727,10,4,7,2018
1576,89,19700000,157,0,8,4.25,125477.70700636944,157,3694.117647058824,10,4,7,2018
1576,156,20160000,252,0,14,4.14,80000.0,252,6086.956521739131,10,4,7,2018
1576,522,23250000,155,0,10,16.47,150000.0,155,941.1050394656952,10,4,7,2018
1576,352,24740000,178,0,8,8.51,138988.76404494382,178,2091.65687426557,10,4,7,2018
1576,71,86400000,582,0,4,39.86,148453.60824742267,582,1460.1103863522328,10,4,7,2018
1576,513,83760000,1123,0,7,64.69,74585.93054318789,1123,1735.9715566548157,10,4,7,2018
1576,524,73020000,535,0,16,17.23,136485.98130841122,535,3105.0493325594894,10,4,7,2018
1576,450,71400000,489,1,7,28.76,146012.2699386503,488,1700.2781641168287,10,4,7,2018
1576,489,58520000,421,0,22,33.36,139002.37529691213,421,1261.990407673861,10,4,7,2018
1576,73,54760000,573,0,10,18.79,95567.19022687608,573,3049.494411921235,10,4,7,2018
1576,163,52080000,400,0,6,23.53,130200.0,400,1699.9575010624735,10,4,7,2018
1576,35,9300000,93,0,6,9.28,100000.0,93,1002.1551724137933,10,4,7,2018
1576,474,48280000,424,0,7,32.47,113867.92452830188,424,1305.8207576224208,10,4,7,2018
1576,518,35620000,359,0,20,16.71,99220.0557103064,359,2148.414123279473,10,4,7,2018
1576,485,34640000,290,0,4,50.7,119448.27586206896,290,571.9921104536489,10,4,7,2018
1576,452,32400000,216,0,5,22.15,150000.0,216,975.1693002257337,10,4,7,2018
1576,266,31600000,395,0,9,6.73,80000.0,395,5869.242199108469,10,4,7,2018
1576,556,29700000,257,0,7,11.03,115564.20233463036,257,2330.009066183137,10,4,7,2018
1576,429,28440000,237,0,4,28.9,120000.0,237,820.0692041522492,10,4,7,2018
1576,529,25920000,245,5,6,21.27,105795.91836734694,240,1151.857075693465,10,4,7,2018
1576,51,36780000,354,0,15,8.08,103898.30508474576,354,4381.188118811881,10,4,7,2018
1576,304,146960000,1039,0,15,30.21,141443.6958614052,1039,3439.25852366766,10,4,7,2018
1576,34,8520000,74,0,6,2.74,115135.13513513512,74,2700.729927007299,10,4,7,2018
1576,52,8040000,67,0,6,1.98,120000.0,67,3383.8383838383843,10,4,7,2018
1576,175,4800000,80,0,12,1.41,60000.0,80,5673.758865248227,10,4,7,2018
1576,487,4440000,37,8,1,15.1,120000.0,29,245.03311258278143,10,4,7,2018
1576,238,4200000,70,0,6,4.82,60000.0,70,1452.2821576763486,10,4,7,2018
1576,120,4000000,40,0,2,5.35,100000.0,40,747.6635514018692,10,4,7,2018
1576,534,3850000,55,0,3,20.83,70000.0,55,264.04224675948154,10,4,7,2018
1572,448,30100000,207,0,7,15.09,145410.62801932366,207,1371.7693836978133,10,4,7,2018
1572,352,20960000,199,0,8,12.95,105326.63316582916,199,1536.6795366795368,10,4,7,2018
1572,304,18150000,121,0,5,16.46,150000.0,121,735.1154313487242,10,4,7,2018
1572,163,17040000,142,0,6,23.2,120000.0,142,612.0689655172414,10,4,7,2018
1572,513,14520000,195,0,2,43.53,74461.53846153847,195,447.9669193659545,10,4,7,2018
1572,518,13680000,145,0,10,14.2,94344.8275862069,145,1021.1267605633803,10,4,7,2018
1572,210,12700000,127,0,6,18.09,100000.0,127,702.0453289110006,10,4,7,2018
1572,195,10800000,108,0,12,2.65,100000.0,108,4075.471698113208,10,4,7,2018
1572,396,9150000,114,0,7,5.25,80263.15789473684,114,2171.428571428572,10,4,7,2018
1572,247,8280000,161,0,2,29.17,51428.57142857143,161,551.9369214946863,10,4,7,2018
1576,561,4860000,81,0,4,7.54,60000.0,81,1074.2705570291778,10,4,7,2018
1576,33,4920000,41,0,6,1.9,120000.0,41,2157.894736842105,10,4,7,2018
1576,201,5040000,72,0,4,12.68,70000.0,72,567.8233438485804,10,4,7,2018
1576,415,5040000,72,0,4,5.88,70000.0,72,1224.4897959183672,10,4,7,2018
1576,39,7920000,66,0,6,2.0,120000.0,66,3300.0,10,4,7,2018
1576,165,7600000,95,0,4,5.66,80000.0,95,1678.4452296819786,10,4,7,2018
1576,442,7300000,74,0,2,18.97,98648.64864864864,74,390.0896151818661,10,4,7,2018
1576,195,7100000,71,0,6,29.58,100000.0,71,240.027045300879,10,4,7,2018
1576,247,6480000,144,0,1,38.3,45000.0,144,375.9791122715405,10,4,7,2018
1576,259,6400000,70,0,3,7.34,91428.57142857143,70,953.6784741144414,10,4,7,2018
1576,250,6320000,79,0,4,4.18,80000.0,79,1889.952153110048,10,4,7,2018
1576,307,8240000,103,0,6,14.86,80000.0,103,693.135935397039,10,4,7,2018
1576,262,6300000,63,0,6,3.28,100000.0,63,1920.7317073170727,10,4,7,2018
1576,396,5900000,59,0,3,13.38,100000.0,59,440.9566517189836,10,4,7,2018
1576,164,5810000,83,0,12,3.52,70000.0,83,2357.954545454545,10,4,7,2018
1576,291,5660000,83,0,6,6.92,68192.77108433735,83,1199.421965317919,10,4,7,2018
1576,248,5530000,79,0,3,3.82,70000.0,79,2068.0628272251306,10,4,7,2018
1576,245,5460000,78,0,5,4.88,70000.0,78,1598.360655737705,10,4,7,2018
1576,155,5240000,68,0,6,5.78,77058.82352941176,68,1176.470588235294,10,4,7,2018
1576,528,5190000,62,0,5,7.49,83709.67741935483,62,827.7703604806409,10,4,7,2018
1576,169,6100000,61,2,6,9.82,100000.0,59,621.1812627291242,10,4,7,2018
1572,531,540000,9,0,3,2.13,60000.0,9,422.5352112676057,10,4,7,2018
1482,285,2700000,49,0,3,10.21,55102.04081632653,49,479.9216454456415,4,2,8,2018
1486,304,32100000,214,0,4,32.57,150000.0,214,657.0463616825299,4,2,8,2018
1482,496,4600000,118,16,6,18.29,38983.05084745763,102,645.1612903225807,4,2,8,2018
1482,194,4450000,89,0,2,7.86,50000.0,89,1132.3155216284986,4,2,8,2018
1482,310,4080000,68,0,2,7.56,60000.0,68,899.4708994708996,4,2,8,2018
1482,431,4080000,34,0,7,6.08,120000.0,34,559.2105263157895,4,2,8,2018
1482,430,4000000,42,0,2,25.3,95238.09523809524,42,166.0079051383399,4,2,8,2018
1482,522,3900000,26,0,3,10.2,150000.0,26,254.90196078431376,4,2,8,2018
1482,168,3900000,39,0,4,4.88,100000.0,39,799.1803278688525,4,2,8,2018
1482,495,4800000,80,0,2,14.04,60000.0,80,569.8005698005699,4,2,8,2018
1482,453,3870000,67,0,4,7.81,57761.19402985075,67,857.8745198463508,4,2,8,2018
1482,61,3440000,43,0,6,2.53,80000.0,43,1699.604743083004,4,2,8,2018
1482,447,2940000,49,0,4,12.76,60000.0,49,384.01253918495297,4,2,8,2018
1482,432,2880000,38,0,4,3.11,75789.47368421052,38,1221.8649517684887,4,2,8,2018
1482,341,2800000,56,0,4,12.73,50000.0,56,439.90573448546735,4,2,8,2018
1486,43,160000,2,0,6,0.59,80000.0,2,338.98305084745766,4,2,8,2018
1486,73,240000,2,0,1,2.04,120000.0,2,98.0392156862745,4,2,8,2018
1486,338,240000,3,0,1,1.22,80000.0,3,245.9016393442623,4,2,8,2018
1482,445,3840000,32,0,2,17.68,120000.0,32,180.99547511312215,4,2,8,2018
1486,504,360000,6,0,4,0.58,60000.0,6,1034.4827586206898,4,2,8,2018
1482,338,4920000,72,0,3,10.21,68333.33333333333,72,705.1909892262487,4,2,8,2018
1482,83,5100000,52,0,10,3.61,98076.92307692308,52,1440.4432132963989,4,2,8,2018
1482,254,7560000,108,0,12,3.64,70000.0,108,2967.032967032967,4,2,8,2018
1482,313,7360000,93,0,6,5.1,79139.78494623656,93,1823.529411764706,4,2,8,2018
1482,415,7210000,103,0,3,10.22,70000.0,103,1007.8277886497063,4,2,8,2018
1482,186,6960000,87,0,1,17.19,80000.0,87,506.10820244328096,4,2,8,2018
1482,248,6840000,102,0,2,7.39,67058.82352941176,102,1380.2435723951285,4,2,8,2018
1482,456,6400000,80,0,2,37.44,80000.0,80,213.67521367521368,4,2,8,2018
1482,503,6240000,78,0,4,39.39,80000.0,78,198.01980198019805,4,2,8,2018
1482,222,4960000,62,0,5,5.96,80000.0,62,1040.268456375839,4,2,8,2018
1482,464,6240000,78,0,1,21.97,80000.0,78,355.0295857988166,4,2,8,2018
1482,300,6000000,75,0,2,11.54,80000.0,75,649.9133448873483,4,2,8,2018
1482,461,5700000,114,0,3,47.5,50000.0,114,240.0,4,2,8,2018
1482,515,5600000,112,0,2,10.77,50000.0,112,1039.9257195914577,4,2,8,2018
1482,486,5500000,133,0,3,15.83,41353.38345864662,133,840.1768793430196,4,2,8,2018
1482,479,5440000,68,0,3,13.41,80000.0,68,507.0842654735272,4,2,8,2018
1482,165,5400000,72,0,3,40.0,75000.0,72,180.0,4,2,8,2018
1482,529,5280000,44,0,3,32.59,120000.0,44,135.0107394906413,4,2,8,2018
1482,454,6000000,120,0,2,20.0,50000.0,120,600.0,4,2,8,2018
1482,243,7680000,128,0,6,11.41,60000.0,128,1121.82296231376,4,2,8,2018
1486,142,400000,4,0,3,3.81,100000.0,4,104.98687664041996,4,2,8,2018
1486,529,480000,4,0,1,8.51,120000.0,4,47.00352526439483,4,2,8,2018
1486,172,2200000,22,0,2,12.22,100000.0,22,180.03273322422257,4,2,8,2018
1486,522,3450000,23,0,5,5.39,150000.0,23,426.7161410018553,4,2,8,2018
1486,429,3800000,38,0,3,11.62,100000.0,38,327.0223752151463,4,2,8,2018
1486,474,4320000,54,0,2,67.5,80000.0,54,80.0,4,2,8,2018
1486,452,5550000,37,0,3,17.62,150000.0,37,209.988649262202,4,2,8,2018
1486,489,6160000,42,0,13,6.56,146666.66666666666,42,640.2439024390245,4,2,8,2018
1482,504,990000,22,0,8,1.61,45000.0,22,1366.4596273291925,4,2,8,2018
1486,196,2160000,30,0,3,16.67,72000.0,30,179.96400719856027,4,2,8,2018
1482,526,1000000,10,0,1,3.62,100000.0,10,276.24309392265195,4,2,8,2018
1482,249,1080000,54,0,3,4.14,20000.0,54,1304.3478260869567,4,2,8,2018
1482,50,2040000,17,0,3,5.78,120000.0,17,294.1176470588235,4,2,8,2018
1482,488,2110000,39,0,2,7.33,54102.5641025641,39,532.0600272851296,4,2,8,2018
1482,324,2310000,33,0,4,4.0,70000.0,33,825.0,4,2,8,2018
1482,484,2400000,40,0,2,13.33,60000.0,40,300.07501875468864,4,2,8,2018
1482,397,2400000,48,0,3,4.79,50000.0,48,1002.0876826722338,4,2,8,2018
1482,292,2460000,41,0,4,5.63,60000.0,41,728.2415630550622,4,2,8,2018
1482,315,1020000,17,0,1,11.33,60000.0,17,150.0441306266549,4,2,8,2018
1486,531,420000,7,0,1,12.73,60000.0,7,54.98821681068342,4,2,8,2018
1486,380,1700000,17,0,2,6.3,100000.0,17,269.8412698412699,4,2,8,2018
1486,72,1320000,11,0,4,2.72,120000.0,11,404.4117647058823,4,2,8,2018
1486,89,480000,4,0,3,1.41,120000.0,4,283.6879432624113,4,2,8,2018
1486,359,500000,10,0,2,2.38,50000.0,10,420.1680672268908,4,2,8,2018
1486,247,560000,7,0,1,17.5,80000.0,7,40.0,4,2,8,2018
1486,518,600000,6,0,3,2.58,100000.0,6,232.5581395348837,4,2,8,2018
1486,266,600000,4,0,3,0.82,150000.0,4,487.8048780487805,4,2,8,2018
1486,61,640000,8,2,6,1.33,80000.0,6,601.5037593984962,4,2,8,2018
1486,82,640000,8,0,6,0.45,80000.0,8,1777.7777777777778,4,2,8,2018
1486,50,1560000,13,0,3,4.42,120000.0,13,294.11764705882354,4,2,8,2018
1486,277,720000,9,0,1,11.25,80000.0,9,80.0,4,2,8,2018
1486,431,960000,8,0,8,1.61,120000.0,8,496.89440993788816,4,2,8,2018
1486,262,1000000,10,0,3,2.1,100000.0,10,476.1904761904762,4,2,8,2018
1486,528,1080000,9,0,1,18.37,120000.0,9,48.99292324442025,4,2,8,2018
1486,225,1190000,17,0,6,1.25,70000.0,17,1360.0,4,2,8,2018
1486,204,1260000,18,0,8,0.73,70000.0,18,2465.753424657534,4,2,8,2018
1486,181,1300000,13,0,7,2.01,100000.0,13,646.7661691542289,4,2,8,2018
1486,88,1300000,13,0,6,3.39,100000.0,13,383.4808259587021,4,2,8,2018
1486,456,840000,14,0,2,7.18,60000.0,14,194.98607242339835,4,2,8,2018
1482,245,7860000,131,0,2,20.47,60000.0,131,639.9609184171959,4,2,8,2018
1482,73,7920000,68,0,3,16.87,116470.58823529413,68,403.0823947836396,4,2,8,2018
1482,253,7980000,114,0,4,8.91,70000.0,114,1279.4612794612794,4,2,8,2018
1482,142,33300000,336,1,6,19.05,99107.14285714286,335,1763.7795275590552,4,2,8,2018
1482,390,30000000,370,0,7,60.03,81081.08108108108,370,616.3584874229552,4,2,8,2018
1482,71,28500000,190,0,3,17.35,150000.0,190,1095.100864553314,4,2,8,2018
1482,210,27440000,343,0,7,41.18,80000.0,343,832.9286061194756,4,2,8,2018
1482,201,27300000,390,0,4,52.49,70000.0,390,742.99866641265,4,2,8,2018
1482,344,26850000,181,0,4,17.21,148342.5414364641,181,1051.71411969785,4,2,8,2018
1482,291,26820000,473,0,6,39.42,56701.90274841437,473,1199.8985286656518,4,2,8,2018
1482,191,34050000,681,0,6,21.58,50000.0,681,3155.699721964783,4,2,8,2018
1482,247,26440000,564,0,3,77.47,46879.43262411348,564,728.0237511294695,4,2,8,2018
1482,152,26080000,656,0,4,73.21,39756.09756097561,656,896.0524518508402,4,2,8,2018
1482,166,25165000,377,0,4,39.68,66750.66312997347,377,950.100806451613,4,2,8,2018
1482,198,24990000,357,0,5,41.51,70000.0,357,860.0337268128163,4,2,8,2018
1482,350,24700000,247,0,2,55.63,100000.0,247,444.0050332554377,4,2,8,2018
1482,307,24560000,307,0,4,66.45,80000.0,307,462.0015048908954,4,2,8,2018
1482,452,23400000,156,0,4,55.71,150000.0,156,280.0215401184706,4,2,8,2018
1482,141,22650000,154,0,5,25.54,147077.9220779221,154,602.9757243539545,4,2,8,2018
1482,489,26410000,186,1,14,23.47,141989.24731182796,185,792.5010651896038,4,2,8,2018
1482,70,22000000,220,0,14,4.31,100000.0,220,5104.408352668213,4,2,8,2018
1482,450,34200000,239,0,4,49.38,143096.23430962345,239,484.0016200891049,4,2,8,2018
1482,182,36000000,450,0,4,19.81,80000.0,450,2271.580010095912,4,2,8,2018
1486,344,17850000,119,0,4,11.31,150000.0,119,1052.1662245800176,4,2,8,2018
1486,450,12450000,83,2,3,26.1,150000.0,81,318.007662835249,4,2,8,2018
1486,485,11850000,79,0,4,19.36,150000.0,79,408.0578512396694,4,2,8,2018
1486,98,8850000,89,0,7,6.87,99438.20224719102,89,1295.4876273653565,4,2,8,2018
1486,513,8600000,86,0,2,17.84,100000.0,86,482.0627802690584,4,2,8,2018
1486,352,8100000,54,0,7,4.66,150000.0,54,1158.7982832618025,4,2,8,2018
1486,524,7650000,51,0,6,16.67,150000.0,51,305.93881223755244,4,2,8,2018
1482,89,35640000,302,0,6,15.14,118013.2450331126,302,1994.7159841479524,4,2,8,2018
1486,163,7080000,59,0,6,23.6,120000.0,59,250.0,4,2,8,2018
1482,448,116540000,791,0,10,37.6,147332.49051833124,791,2103.723404255319,4,2,8,2018
1482,163,91980000,846,0,9,56.25,108723.40425531915,846,1504.0,4,2,8,2018
1482,304,69150000,461,0,6,42.76,150000.0,461,1078.110383536015,4,2,8,2018
1482,518,65260000,748,0,9,51.52,87245.98930481283,748,1451.863354037267,4,2,8,2018
1482,195,62760000,1124,0,13,48.45,55836.29893238434,1124,2319.9174406604748,4,2,8,2018
1482,34,58080000,484,0,6,17.93,120000.0,484,2699.3865030674847,4,2,8,2018
1482,52,39700000,399,0,6,19.91,99498.74686716792,399,2004.0180813661475,4,2,8,2018
1486,210,7040000,88,0,3,34.51,80000.0,88,254.9985511445958,4,2,8,2018
1482,396,21800000,218,0,4,20.37,100000.0,218,1070.2012763868431,4,2,8,2018
1482,187,21600000,270,0,6,30.2,80000.0,270,894.0397350993377,4,2,8,2018
1482,223,21560000,308,0,12,11.75,70000.0,308,2621.276595744681,4,2,8,2018
1482,467,11300000,226,0,3,18.83,50000.0,226,1200.2124269782264,4,2,8,2018
1482,380,11240000,116,0,3,9.16,96896.55172413791,116,1266.3755458515284,4,2,8,2018
1482,180,10960000,139,0,4,18.99,78848.92086330935,139,731.9641916798315,4,2,8,2018
1482,162,2700000,45,0,1,39.13,60000.0,45,115.00127779197548,4,2,8,2018
1482,72,10680000,93,0,6,9.08,114838.70967741936,93,1024.229074889868,4,2,8,2018
1482,43,10320000,129,0,6,4.74,80000.0,129,2721.518987341772,4,2,8,2018
1482,299,9950000,241,0,2,25.8,41286.30705394191,241,934.108527131783,4,2,8,2018
1482,513,11700000,117,0,3,16.01,100000.0,117,730.7932542161149,4,2,8,2018
1482,474,9620000,160,0,3,58.39,60125.0,160,274.01952389107726,4,2,8,2018
1482,314,9100000,130,0,4,13.46,70000.0,130,965.8246656760772,4,2,8,2018
1482,158,8960000,128,0,6,7.11,70000.0,128,1800.28129395218,4,2,8,2018
1482,501,8850000,187,0,3,31.01,47326.20320855615,187,603.0312802321831,4,2,8,2018
1482,266,8700000,58,0,4,9.24,150000.0,58,627.7056277056276,4,2,8,2018
1482,428,8680000,124,0,2,41.33,70000.0,124,300.0241954996371,4,2,8,2018
1482,528,8620000,126,1,4,9.96,68412.69841269842,125,1265.0602409638554,4,2,8,2018
1482,35,8400000,84,0,3,16.97,100000.0,84,494.99116087212735,4,2,8,2018
1482,480,9300000,155,45,4,35.23,60000.0,110,439.96593812091976,4,2,8,2018
1482,455,12000000,150,0,3,14.29,80000.0,150,1049.6850944716589,4,2,8,2018
1482,499,12100000,121,0,2,26.65,100000.0,121,454.03377110694186,4,2,8,2018
1482,144,12160000,152,0,12,3.28,80000.0,152,4634.146341463415,4,2,8,2018
1482,417,21155000,214,0,5,10.95,98855.14018691589,214,1954.337899543379,4,2,8,2018
1482,221,20720000,259,0,2,25.85,80000.0,259,1001.9342359767892,4,2,8,2018
1482,172,20300000,203,0,4,23.07,100000.0,203,879.9306458604248,4,2,8,2018
1482,181,19200000,226,0,6,12.09,84955.75221238939,226,1869.313482216708,4,2,8,2018
1482,184,18240000,228,0,7,16.7,80000.0,228,1365.2694610778444,4,2,8,2018
1482,56,17960000,248,0,12,7.83,72419.35483870968,248,3167.305236270753,4,2,8,2018
1482,155,17400000,377,0,5,38.47,46153.84615384616,377,979.9844034312453,4,2,8,2018
1482,524,15450000,103,0,6,13.1,150000.0,103,786.2595419847328,4,2,8,2018
1482,250,15360000,192,0,2,20.32,80000.0,192,944.8818897637794,4,2,8,2018
1482,352,14790000,100,0,5,18.94,147900.0,100,527.9831045406547,4,2,8,2018
1482,262,14400000,144,0,3,15.0,100000.0,144,960.0,4,2,8,2018
1482,39,13800000,145,0,6,4.39,95172.41379310343,145,3302.961275626424,4,2,8,2018
1482,362,13545000,208,0,4,32.6,65120.19230769231,208,638.0368098159508,4,2,8,2018
1482,485,13200000,88,0,4,47.83,150000.0,88,183.98494668618025,4,2,8,2018
1482,442,13200000,167,0,2,42.82,79041.91616766468,167,390.00467071461935,4,2,8,2018
1482,164,12610000,277,0,2,70.48,45523.46570397112,277,393.0192962542565,4,2,8,2018
1482,381,12180000,233,0,4,34.26,52274.67811158799,233,680.0934033858728,4,2,8,2018
1486,448,36289998,246,0,6,20.92,147520.31707317074,246,1175.908221797323,4,2,8,2018
1482,160,10800000,135,0,4,4.99,80000.0,135,2705.4108216432865,4,2,8,2018
1481,250,10800000,135,0,2,14.29,80000.0,135,944.7165850244928,4,2,8,2018
1481,344,12150000,89,0,5,10.39,136516.85393258426,89,856.5928777670838,4,2,8,2018
1485,57,1500000,15,0,3,2.4,100000.0,15,625.0,4,2,8,2018
1485,516,1520000,19,0,1,16.24,80000.0,19,116.99507389162562,4,2,8,2018
1485,528,1620000,17,0,4,8.85,95294.11764705884,17,192.090395480226,4,2,8,2018
1485,333,1620000,27,0,8,1.55,60000.0,27,1741.9354838709676,4,2,8,2018
1485,428,1680000,24,0,1,16.0,70000.0,24,150.0,4,2,8,2018
1485,237,1680000,28,0,3,2.75,60000.0,28,1018.181818181818,4,2,8,2018
1485,115,1700000,17,0,2,2.94,100000.0,17,578.2312925170068,4,2,8,2018
1485,120,1800000,18,0,6,0.8,100000.0,18,2250.0,4,2,8,2018
1485,194,1850000,37,0,2,3.27,50000.0,37,1131.4984709480125,4,2,8,2018
1485,253,1890000,27,0,3,9.47,70000.0,27,285.1108764519535,4,2,8,2018
1485,479,2080000,26,0,2,7.69,80000.0,26,338.1014304291287,4,2,8,2018
1485,222,2160000,27,0,4,1.5,80000.0,27,1800.0,4,2,8,2018
1481,476,240000,2,0,3,0.12,120000.0,2,1666.6666666666667,4,2,8,2018
1481,508,250000,5,0,1,1.95,50000.0,5,256.4102564102564,4,2,8,2018
1481,326,300000,6,0,4,0.52,50000.0,6,1153.8461538461538,4,2,8,2018
1481,495,300000,10,0,1,3.51,30000.0,10,284.90028490028493,4,2,8,2018
1481,450,750000,5,0,1,3.68,150000.0,5,135.8695652173913,4,2,8,2018
1481,164,840000,12,0,2,13.64,70000.0,12,87.97653958944281,4,2,8,2018
1481,514,1200000,40,0,2,17.2,30000.0,40,232.5581395348837,4,2,8,2018
1481,55,1360000,91,0,3,11.23,14945.054945054944,91,810.3294746215495,4,2,8,2018
1481,94,1470000,21,0,6,0.69,70000.0,21,3043.478260869565,4,2,8,2018
1481,144,1520000,19,0,6,6.21,80000.0,19,305.9581320450886,4,2,8,2018
1481,414,1760000,22,0,1,15.28,80000.0,22,143.97905759162305,4,2,8,2018
1481,221,1840000,23,0,2,2.3,80000.0,23,1000.0,4,2,8,2018
1481,64,1900000,19,0,5,1.19,100000.0,19,1596.638655462185,4,2,8,2018
1485,463,1440000,24,0,1,7.74,60000.0,24,310.07751937984494,4,2,8,2018
1485,502,1400000,28,0,1,11.97,50000.0,28,233.9181286549708,4,2,8,2018
1485,162,1380000,23,0,4,5.0,60000.0,23,460.0,4,2,8,2018
1485,165,1320000,22,0,3,5.64,60000.0,22,390.0709219858156,4,2,8,2018
1480,271,2760000,46,0,3,4.79,60000.0,46,960.3340292275574,4,2,8,2018
1480,56,2960000,39,0,3,16.67,75897.43589743589,39,233.95320935812836,4,2,8,2018
1480,33,3100000,31,0,6,1.48,100000.0,31,2094.5945945945946,4,2,8,2018
1480,485,3600000,24,0,3,17.39,150000.0,24,138.0103507763082,4,2,8,2018
1480,344,4350000,29,0,3,32.22,150000.0,29,90.00620732464309,4,2,8,2018
1480,524,4500000,30,0,3,33.33,150000.0,30,90.00900090009,4,2,8,2018
1480,304,9900000,66,0,3,14.97,150000.0,66,440.8817635270541,4,2,8,2018
1480,448,10350000,69,0,4,9.08,150000.0,69,759.9118942731278,4,2,8,2018
1485,509,200000,4,0,1,1.56,50000.0,4,256.4102564102564,4,2,8,2018
1485,441,250000,5,0,6,0.32,50000.0,5,1562.5,4,2,8,2018
1485,231,400000,8,0,3,0.51,50000.0,8,1568.627450980392,4,2,8,2018
1485,492,420000,7,0,1,3.37,60000.0,7,207.71513353115725,4,2,8,2018
1481,430,1900000,19,0,1,25.0,100000.0,19,76.0,4,2,8,2018
1485,511,450000,9,0,1,3.0,50000.0,9,300.0,4,2,8,2018
1485,331,560000,8,0,1,1.82,70000.0,8,439.56043956043953,4,2,8,2018
1485,456,600000,10,0,2,5.13,60000.0,10,194.9317738791423,4,2,8,2018
1485,466,600000,10,0,3,1.95,60000.0,10,512.8205128205128,4,2,8,2018
1485,152,600000,15,0,2,3.35,40000.0,15,447.7611940298507,4,2,8,2018
1485,88,800000,8,0,4,0.33,100000.0,8,2424.242424242424,4,2,8,2018
1485,273,860000,18,0,2,2.43,47777.77777777778,18,740.7407407407406,4,2,8,2018
1485,321,900000,18,0,1,4.13,50000.0,18,435.8353510895884,4,2,8,2018
1485,460,900000,18,0,1,4.5,50000.0,18,400.0,4,2,8,2018
1485,531,900000,15,0,3,9.09,60000.0,15,165.01650165016505,4,2,8,2018
1485,525,960000,12,0,4,1.84,80000.0,12,652.1739130434783,4,2,8,2018
1485,495,1080000,18,0,2,3.16,60000.0,18,569.620253164557,4,2,8,2018
1485,168,1300000,13,0,3,5.56,100000.0,13,233.81294964028777,4,2,8,2018
1485,315,540000,9,0,1,6.0,60000.0,9,150.0,4,2,8,2018
1480,513,2400000,24,0,1,9.68,100000.0,24,247.93388429752068,4,2,8,2018
